sample	aligner	AlignedBases	AlignedBasesPct	AlignedReadLengthMean	AlignedReadLengthMedian	AlignedReadLengthMode	AlignedReadLengthStandardDeviation	ChimericReadPairPct	DeletedBases	DeletedBasesPct	DuplicateBases	DuplicateBasesPct	DuplicateReads	DuplicateReadsPct	FilteredRecords	FilteredRecordsPct	InputFileName	InputFileSize	InsertSizeMean	InsertSizeMedian	InsertSizeMode	InsertSizeStandardDeviation	InsertedBases	InsertedBasesPct	MappedBases	MappedBasesPct	MappedReads	MappedReadsPct	MatchedBases	MatchedBasesPct	MismatchedBases	MismatchedBasesPct	PerfectBases	PerfectBasesPct	PerfectReads	PerfectReadsPct	Q20Bases	Q20BasesPct	Q30Bases	Q30BasesPct	R1AlignedBases	R1AlignedBasesPct	R1AlignedReadLengthMean	R1AlignedReadLengthMedian	R1AlignedReadLengthMode	R1AlignedReadLengthStandardDeviation	R1DeletedBases	R1DeletedBasesPct	R1InsertedBases	R1InsertedBasesPct	R1MappedBases	R1MappedBasesPct	R1MappedReads	R1MappedReadsPct	R1MatchedBases	R1MatchedBasesPct	R1MismatchedBases	R1MismatchedBasesPct	R1PerfectBases	R1PerfectBasesPct	R1PerfectReads	R1PerfectReadsPct	R1Q20Bases	R1Q20BasesPct	R1Q30Bases	R1Q30BasesPct	R1SoftClippedBases	R1SoftClippedBasesPct	R1SoftClippedReads	R1SoftClippedReadsPct	R1UnmappedBases	R1UnmappedBasesPct	R1UnmappedReads	R1UnmappedReadsPct	R1UnpairedReads	R1UnpairedReadsPct	R1YieldBases	R1YieldReads	R2AlignedBases	R2AlignedBasesPct	R2AlignedReadLengthMean	R2AlignedReadLengthMedian	R2AlignedReadLengthMode	R2AlignedReadLengthStandardDeviation	R2DeletedBases	R2DeletedBasesPct	R2InsertedBases	R2InsertedBasesPct	R2MappedBases	R2MappedBasesPct	R2MappedReads	R2MappedReadsPct	R2MatchedBases	R2MatchedBasesPct	R2MismatchedBases	R2MismatchedBasesPct	R2PerfectBases	R2PerfectBasesPct	R2PerfectReads	R2PerfectReadsPct	R2Q20Bases	R2Q20BasesPct	R2Q30Bases	R2Q30BasesPct	R2SoftClippedBases	R2SoftClippedBasesPct	R2SoftClippedReads	R2SoftClippedReadsPct	R2UnmappedBases	R2UnmappedBasesPct	R2UnmappedReads	R2UnmappedReadsPct	R2UnpairedReads	R2UnpairedReadsPct	R2YieldBases	R2YieldReads	SoftClippedBases	SoftClippedBasesPct	SoftClippedReads	SoftClippedReadsPct	TotalPairs	TotalRecords	TotalSameChrPairs	TotalSameChrPairsPct	UnfilteredRecords	UnfilteredRecordsPct	UnmappedBases	UnmappedBasesPct	UnmappedReads	UnmappedReadsPct	UnpairedReads	UnpairedReadsPct	WgsAlignedReads	WgsAlignedReadsPct	WgsCalculatedAlignedReads	WgsCovDuplicateReads	WgsCovDuplicateReadsPct	WgsCoverageBases1	WgsCoverageBases10	WgsCoverageBases100	WgsCoverageBases1000	WgsCoverageBases1000Pct	WgsCoverageBases100Pct	WgsCoverageBases10Pct	WgsCoverageBases15	WgsCoverageBases15Pct	WgsCoverageBases1Pct	WgsCoverageBases20	WgsCoverageBases20Pct	WgsCoverageBases30	WgsCoverageBases30Pct	WgsCoverageBases40	WgsCoverageBases40Pct	WgsCoverageBases50	WgsCoverageBases500	WgsCoverageBases500Pct	WgsCoverageBases50Pct	WgsCoverageBases60	WgsCoverageBases60Pct	WgsCoverageBases70	WgsCoverageBases70Pct	WgsCoverageMean	WgsCoverageMedian	WgsCoverageStandardDeviation	WgsExpectedAlignedReads	WgsFilteredLowBaseQualityBases	WgsFilteredOverlapBases	WgsReadsPaired	WgsReadsPairedWithMates	WgsTotalReads	YieldBases	YieldReads
20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	9802258416	98.425233	149.384774	151	151	11.005194	7.118337	3815074	0.03892	7607405519	76.778533	50380169	76.778533	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	793408067	583.067963	530	404	261.834359	3542986	0.036145	9959090844	100.0	65954244	100.0	9752600681	99.493405	46114749	0.47045	6928868789	69.573306	46174728	70.010245	9675931021	98.711242	9302610153	94.902723	4908151670	98.785242	149.801863	151	151	9.543101	1825115	0.037185	1748540	0.035625	4968507020	100.0	32904020	100.0	4888240894	99.594333	18162236	0.370042	3642899531	73.319802	24244744	73.683228	4872341204	99.270388	4733782029	96.447346	39256120	0.790099	900150	2.735684	0	0.0	0	0.0	0	0.0	4968507020	32904020	4894106746	98.066818	148.968815	151	151	12.277213	1989959	0.04066	1794446	0.036665	4990583824	100.0	33050224	100.0	4864359787	99.392188	27952513	0.571146	3285969258	65.843384	21929984	66.353511	4803589817	98.150491	4568828124	93.353667	66730984	1.337138	1510962	4.571715	0	0.0	0	0.0	148688	0.449885	4990583824	33050224	105987104	1.064225	2411112	3.655734	32901536	65954244	32155232	97.292024	65954244	100.0	0	0.0	0	0.0	0	0.0	65617520	99.489458	15237351	50380169	76.386546	1411679082	4130685	217749	7312	0.000236	0.007024	0.133253	2188238	0.070591	45.53975	1435881	0.04632	850121	0.027424	626176	0.0202	500052	24392	0.000787	0.016131	411416	0.013272	347097	0.011197	0.727027	0	59.594456	65617520	0	0	65617520	65413004	65954244	9959090844	65954244
20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	9832602872	98.417309	149.374393	151	151	11.020608	7.362766	3852062	0.039176	7674491799	77.211206	50824449	77.211206	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	813205000	578.950851	527	424	258.755943	3582052	0.03643	9990725193	100.0	66163743	100.0	9781605965	99.481349	47414855	0.482221	6918336429	69.24759	46103520	69.680943	9698808197	98.639275	9303637257	94.620289	4923323255	98.789868	149.80512	151	151	9.524216	1835789	0.037288	1764531	0.03584	4983631784	100.0	33004184	100.0	4902949723	99.586183	18609001	0.377976	3633506992	72.908817	24181399	73.267677	4885087240	99.22337	4737089238	96.217311	39269548	0.78797	906499	2.746618	0	0.0	0	0.0	0	0.0	4983631784	33004184	4909279617	98.046496	148.944914	151	151	12.318213	2016273	0.041071	1817521	0.037022	5007093409	100.0	33159559	100.0	4878656242	99.376214	28805854	0.586763	3284829437	65.603518	21922121	66.111015	4813720957	98.05351	4566548019	93.018699	67736404	1.352809	1542987	4.653219	0	0.0	0	0.0	155027	0.467518	5007093409	33159559	107005952	1.071053	2449486	3.702158	33004532	66163743	32235078	97.212023	66163743	100.0	0	0.0	0	0.0	0	0.0	65825224	99.488362	15000775	50824449	76.816163	1391647277	4126082	212713	7096	0.000229	0.006862	0.133104	2202189	0.071041	44.89354	1447617	0.046699	853850	0.027545	626933	0.020224	500059	23716	0.000765	0.016132	414308	0.013365	349314	0.011269	0.71534	0	61.022685	65825224	0	0	65825224	65614704	66163743	9990725193	66163743
20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	9822258878	98.406604	149.361869	151	151	11.060748	7.295978	3814539	0.038836	7601523012	76.551205	50341212	76.551205	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	820361683	582.631594	530	411	260.786082	3568792	0.036334	9981300528	100.0	66101328	100.0	9770900855	99.477126	47789231	0.48654	6893371723	69.062861	45942206	69.502697	9686203152	98.614822	9286766172	94.548172	4918773119	98.788237	149.807207	151	151	9.514333	1827965	0.037163	1742612	0.035428	4979108126	100.0	32974226	100.0	4898385169	99.585507	18645338	0.379065	3623793994	72.779982	24118360	73.143066	4879849991	99.208682	4729594716	96.153951	39164203	0.786571	904028	2.74162	0	0.0	0	0.0	0	0.0	4979108126	32974226	4903485759	98.026732	148.917794	151	151	12.396472	1986574	0.040514	1826180	0.037242	5002192402	100.0	33127102	100.0	4872515686	99.368407	29143893	0.594351	3269577729	65.362894	21823846	65.879128	4806353161	98.019111	4557171456	92.937385	68561758	1.370634	1562835	4.717693	0	0.0	0	0.0	153815	0.464318	5002192402	33127102	107725961	1.079278	2466863	3.731942	32973287	66101328	32202890	97.210103	66101328	100.0	0	0.0	0	0.0	0	0.0	65761489	99.485882	15420277	50341212	76.157641	1422267101	4210445	215018	7383	0.000238	0.006936	0.135826	2229901	0.071935	45.881326	1458967	0.047065	869422	0.028047	631867	0.020384	500211	24846	0.000802	0.016136	412417	0.013304	346587	0.011181	0.735551	0	62.468871	65761489	0	0	65761489	65551368	66101328	9981300528	66101328
20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	9831607405	98.412652	149.367754	151	151	11.055237	7.207859	3807355	0.038726	7643874888	76.907545	50621688	76.907545	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	805182954	583.8871	531	405	262.873703	3544933	0.036056	9990186425	100.0	66160175	100.0	9781356973	99.488889	46705499	0.475055	6933264015	69.400747	46207129	69.841304	9701293321	98.674539	9316383905	94.759519	4923215277	98.781655	149.794588	151	151	9.571541	1817349	0.036914	1738237	0.035307	4983936804	100.0	33006204	100.0	4903048027	99.590364	18429013	0.374329	3636709758	72.968617	24204889	73.334362	4885718603	99.23837	4741088884	96.300662	39617616	0.794906	908576	2.752743	0	0.0	0	0.0	0	0.0	4983936804	33006204	4908392128	98.045293	148.942069	151	151	12.344105	1990006	0.040543	1806696	0.036808	5006249621	100.0	33153971	100.0	4878308946	99.387107	28276486	0.576084	3296554257	65.848779	22002240	66.363815	4815574718	98.109006	4575295021	93.213723	67819214	1.354691	1538413	4.640207	0	0.0	0	0.0	149929	0.45222	5006249621	33153971	107436830	1.075424	2446989	3.698583	33004042	66160175	32245251	97.259092	66160175	100.0	0	0.0	0	0.0	0	0.0	65821485	99.488076	15199797	50621688	76.513836	1408610931	4106503	211433	7309	0.000236	0.006821	0.132473	2170310	0.070013	45.44076	1429968	0.04613	848794	0.027381	620699	0.020023	496571	24090	0.000777	0.016019	408613	0.013182	343637	0.011085	0.725048	0	60.420526	65821485	0	0	65821485	65614638	66160175	9990186425	66160175
20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-7-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	9741887349	98.392108	149.339283	151	151	11.140233	7.368117	3802004	0.039027	7532694947	76.472342	49885397	76.472342	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-7-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-7-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	801404314	582.61628	531	415	260.626362	3521594	0.036149	9901086157	100.0	65570107	100.0	9691754291	99.485387	46611464	0.478464	6850880745	69.193224	45662915	69.639836	9611762497	98.664275	9231461007	94.760498	4878718665	98.785723	149.794418	151	151	9.560731	1815806	0.037219	1728950	0.035439	4938687993	100.0	32706543	100.0	4858632758	99.588295	18356957	0.376266	3596299963	72.818934	23935771	73.183433	4841655299	99.240305	4699888218	96.334479	39265114	0.795052	903674	2.762976	0	0.0	0	0.0	0	0.0	4938687993	32706543	4863168684	98.000372	148.885462	151	151	12.5018	1986198	0.040842	1792644	0.036862	4962398164	100.0	32863564	100.0	4833121533	99.382149	28254507	0.58099	3254580782	65.584838	21727144	66.11317	4770107198	98.086402	4531572789	93.181485	69068891	1.391845	1563832	4.758559	0	0.0	0	0.0	156777	0.477054	4962398164	32863564	108334005	1.094163	2467506	3.763157	32706787	65570107	31929236	97.156949	65570107	100.0	0	0.0	0	0.0	0	0.0	65233254	99.48627	15347857	49885397	76.079481	1416279429	4167081	217939	7409	0.000239	0.007031	0.134427	2226394	0.071822	45.688173	1456254	0.046978	862017	0.027808	626907	0.020224	501824	24585	0.000793	0.016188	413054	0.013325	347563	0.011212	0.731899	0	63.488682	65233254	0	0	65233254	65018490	65570107	9901086157	65570107
20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-8-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	9911962027	98.407758	149.366692	151	151	11.07456	7.140512	3830034	0.038641	7719869715	77.041931	51124965	77.041931	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-8-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77748-23ame-ilmn-1-bylane-8-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	777431969	582.264322	529	402	262.263759	3586571	0.036184	10072337975	100.0	66704225	100.0	9863494677	99.511022	44880779	0.452794	7094943995	70.439892	47286991	70.890549	9793089597	98.800717	9441714307	95.255755	4963171956	98.774173	149.783526	151	151	9.615131	1844222	0.037158	1766369	0.03559	5024766902	100.0	33276602	100.0	4943447262	99.602579	17958325	0.361832	3709984125	73.833955	24693454	74.206657	4929156327	99.314639	4799482116	96.701911	40308627	0.802199	919920	2.764465	0	0.0	0	0.0	0	0.0	5024766902	33276602	4948790071	98.042999	148.95097	151	151	12.34562	1985812	0.040127	1820202	0.036781	5047571073	100.0	33427623	100.0	4920047415	99.419198	26922454	0.544021	3384959870	67.061163	22593537	67.589421	4863933270	98.285302	4642232191	93.805397	68077568	1.348719	1525900	4.564788	0	0.0	0	0.0	150392	0.449903	5047571073	33427623	108386195	1.076078	2445820	3.666664	33277231	66704225	32519759	97.28409	66704225	100.0	0	0.0	0	0.0	0	0.0	66359922	99.483836	15234957	51124965	76.644268	1410523035	4134209	218231	7233	0.000233	0.00704	0.133367	2200854	0.070998	45.50248	1441164	0.046491	859791	0.027736	633215	0.020427	504729	24234	0.000782	0.016282	418683	0.013506	350073	0.011293	0.72657	0	59.962522	66359922	0	0	66359922	66152090	66704225	10072337975	66704225
20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-1-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	8715320863	98.241876	149.16045	151	151	12.052287	8.118267	3799338	0.043594	6928022997	78.524048	45880947	78.524048	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-1-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-1-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	694536410	581.492899	528	19	268.282161	3484099	0.039977	8871289109	100.0	58750259	100.0	8668588181	99.463787	43248583	0.496236	6046695965	68.160285	40363248	68.703098	8605476727	98.739643	8284715234	95.059211	4358098922	98.638027	149.605579	151	151	10.631053	1829976	0.04199	1707214	0.039173	4418274647	100.0	29260097	100.0	4339456604	99.572237	16935104	0.388589	3181774746	72.013965	21207040	72.477682	4329608970	99.346276	4218846572	96.804746	40620319	0.919371	868406	2.967885	0	0.0	0	0.0	0	0.0	4418274647	29260097	4357221941	97.848816	148.717874	151	151	13.301062	1969362	0.045198	1776885	0.04078	4453014462	100.0	29490162	100.0	4329131577	99.355315	26313479	0.603905	2864921219	64.33667	19156208	64.957961	4275867757	98.132889	4065868662	93.313325	66863035	1.501523	1435356	4.867237	0	0.0	0	0.0	223630	0.758321	4453014462	29490162	107483354	1.211587	2303762	3.92128	29266532	58750259	28507036	96.666258	58750259	100.0	0	0.0	0	0.0	0	0.0	58429167	99.453463	12548220	45880947	78.094885	1207255620	3210068	175407	6564	0.000212	0.005658	0.103554	1755864	0.056642	38.944842	1220294	0.039365	800041	0.025809	601357	0.019399	479165	21259	0.000686	0.015457	392503	0.012662	323910	0.010449	0.595952	0	58.579477	58429167	0	0	58429167	58153708	58750259	8871289109	58750259
20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-2-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	8751510805	98.21671	149.122479	151	151	12.151285	8.517069	3824937	0.043706	6893347357	77.788124	45651307	77.788124	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-2-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-2-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	734263156	584.580574	531	19	269.588682	3519037	0.040211	8910409283	100.0	59009333	100.0	8702237181	99.43697	45754587	0.522819	5986213269	67.182248	39964173	67.725173	8628245893	98.591501	8273481940	94.537756	4375353333	98.643995	149.60527	151	151	10.637958	1848371	0.042245	1736779	0.039695	4435498915	100.0	29374165	100.0	4356221823	99.562744	17394731	0.397562	3168995207	71.446195	21122911	71.909826	4344083477	99.285318	4221718112	96.488621	40790251	0.919632	870703	2.96418	0	0.0	0	0.0	0	0.0	4435498915	29374165	4376157472	97.793187	148.642882	151	151	13.470396	1976566	0.045167	1782258	0.040727	4474910368	100.0	29635168	100.0	4346015358	99.31122	28359856	0.648054	2817218062	62.955855	18841262	63.577375	4284162416	97.897812	4051763828	92.587249	69395325	1.550765	1503274	5.072602	0	0.0	0	0.0	254077	0.85735	4474910368	29635168	110185576	1.236594	2373977	4.023053	29381091	59009333	28553265	96.34926	59009333	100.0	0	0.0	0	0.0	0	0.0	58686731	99.453303	13035424	45651307	77.362859	1239606551	3261429	186274	7036	0.000227	0.006009	0.10521	1780604	0.05744	39.988375	1242235	0.040073	813524	0.026243	611571	0.019729	485400	22442	0.000724	0.015658	400521	0.01292	330629	0.010666	0.61911	0	65.907563	58686731	0	0	58686731	58377806	59009333	8910409283	59009333
20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	8748418855	98.237993	149.151944	151	151	12.063776	8.307915	3834560	0.043831	6912966787	78.05251	45781237	78.05251	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	721357806	582.080072	529	19	267.693287	3488425	0.039875	8905331455	100.0	58975705	100.0	8699947572	99.445942	44982858	0.514183	5999369820	67.368293	40048499	67.906774	8629873702	98.644953	8287114915	94.727002	4374053736	98.64712	149.611565	151	151	10.617228	1852099	0.042343	1719399	0.039309	4434041010	100.0	29364510	100.0	4355173495	99.568358	17160842	0.392333	3180051467	71.719036	21196347	72.183554	4344098674	99.315165	4226512361	96.626896	40592381	0.915471	867682	2.954866	0	0.0	0	0.0	0	0.0	4434041010	29364510	4374365119	97.832274	148.695172	151	151	13.331242	1982461	0.04532	1769026	0.040441	4471290445	100.0	29611195	100.0	4344774077	99.323535	27822016	0.636024	2819318353	63.053796	18852152	63.665624	4285775028	97.97479	4060602554	92.827243	67804221	1.516435	1471116	4.968108	0	0.0	0	0.0	238938	0.806918	4471290445	29611195	108396602	1.21721	2338798	3.965697	29372257	58975705	28581171	96.521505	58975705	100.0	0	0.0	0	0.0	0	0.0	58654407	99.455203	12873170	45781237	77.627282	1230120941	3223972	182347	6755	0.000218	0.005882	0.104002	1764192	0.056911	39.682411	1234231	0.039815	804369	0.025948	604604	0.019504	482180	21904	0.000707	0.015555	396897	0.012803	331338	0.010689	0.611569	0	62.775135	58654407	0	0	58654407	58362800	58975705	8905331455	58975705
20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	8733563566	98.226179	149.138776	151	151	12.108399	8.583181	3834260	0.043903	6934251294	78.419075	45922194	78.419075	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	735252245	577.52963	526	19	264.277879	3505575	0.040139	8891278942	100.0	58882642	100.0	8684063777	99.433223	45994214	0.526637	5961482427	67.048649	39796827	67.586687	8608895940	98.572546	8248810605	94.44954	4366070295	98.64214	149.606945	151	151	10.646873	1848013	0.042327	1735367	0.039747	4426171494	100.0	29312394	100.0	4346870698	99.560255	17464230	0.399999	3156800715	71.321247	21041810	71.784686	4334239996	99.270962	4209278695	96.408862	40654362	0.918499	869302	2.965647	0	0.0	0	0.0	0	0.0	4426171494	29312394	4367493271	97.813845	148.673678	151	151	13.387249	1986247	0.045478	1770208	0.040531	4465107448	100.0	29570248	100.0	4337193079	99.306234	28529984	0.653235	2804681712	62.813308	18755017	63.425295	4274655944	97.874357	4039531910	92.490856	68338901	1.53051	1487715	5.031121	0	0.0	0	0.0	249557	0.843946	4465107448	29570248	108993263	1.225845	2357017	4.002906	29320691	58882642	28508269	96.408623	58882642	100.0	0	0.0	0	0.0	0	0.0	58559979	99.452024	12637785	45922194	77.989357	1208142852	3235134	180407	6693	0.000216	0.00582	0.104362	1751530	0.056502	38.973388	1222698	0.039443	801788	0.025865	600235	0.019363	476412	21921	0.000707	0.015369	392225	0.012653	325018	0.010485	0.600041	0	63.797185	58559979	0	0	58559979	58257530	58882642	8891278942	58882642
20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	8730365061	98.224347	149.125935	151	151	12.139637	8.476327	3818239	0.043735	6876724069	77.790296	45541219	77.790296	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	742296841	581.791523	529	19	266.539028	3490939	0.039986	8888188425	100.0	58862175	100.0	8680621335	99.430222	46252787	0.529792	5950305955	66.946218	39724019	67.486495	8603618618	98.548211	8239490340	94.377386	4365419541	98.659463	149.617207	151	151	10.600141	1832748	0.041983	1726607	0.039552	4424734729	100.0	29302879	100.0	4346199480	99.55972	17493454	0.400728	3154081601	71.282954	21023156	71.744336	4332988454	99.257091	4205879114	96.345359	40346115	0.911831	865210	2.952645	0	0.0	0	0.0	0	0.0	4424734729	29302879	4364945520	97.793006	148.637826	151	151	13.478692	1985491	0.045487	1764332	0.04042	4463453696	100.0	29559296	100.0	4334421855	99.300709	28759333	0.65887	2796224354	62.647101	18700863	63.26559	4270630164	97.839255	4033611226	92.4092	69368347	1.554141	1510146	5.10887	0	0.0	0	0.0	246141	0.832703	4463453696	29559296	109714462	1.234385	2375356	4.035454	29313155	58862175	28507092	96.440362	58862175	100.0	0	0.0	0	0.0	0	0.0	58543573	99.458732	13002354	45541219	77.369243	1237363746	3262678	183494	6949	0.000224	0.005919	0.10525	1787983	0.057678	39.916001	1251171	0.040361	818678	0.02641	613916	0.019804	486645	22583	0.000729	0.015699	399508	0.012888	330889	0.010674	0.617562	0	65.280201	58543573	0	0	58543573	58244238	58862175	8888188425	58862175
20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	8773138743	98.224665	149.134641	151	151	12.128269	8.303021	3838017	0.043747	6942355162	78.154397	45975862	78.154397	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77750-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	730545818	582.964017	529	19	268.954245	3499236	0.039886	8931706474	100.0	59150374	100.0	8724267783	99.442948	45371724	0.517166	6012189313	67.312885	40136951	67.855786	8651695752	98.615741	8300373810	94.611222	4386737273	98.639821	149.601026	151	151	10.670212	1850968	0.042195	1733102	0.039508	4447227538	100.0	29451838	100.0	4367589554	99.563509	17414617	0.396983	3175635497	71.407084	21168264	71.87417	4355335333	99.284162	4232651383	96.48746	41021986	0.922417	875203	2.971641	0	0.0	0	0.0	0	0.0	4447227538	29451838	4386401470	97.812957	148.671119	151	151	13.405271	1987049	0.0453	1766134	0.040264	4484478936	100.0	29698536	100.0	4356678229	99.322378	27957107	0.637359	2836553816	63.252696	18968687	63.870781	4296360419	97.947268	4067722427	92.734841	68711439	1.532206	1490742	5.019581	0	0.0	0	0.0	238830	0.804181	4484478936	29698536	109733425	1.228583	2365945	3.999882	29459706	59150374	28669236	96.534173	59150374	100.0	0	0.0	0	0.0	0	0.0	58826968	99.453248	12851106	45975862	77.727086	1227539776	3259400	184041	6692	0.000216	0.005937	0.105145	1777247	0.057332	39.599107	1237709	0.039927	812001	0.026194	607381	0.019593	481548	21725	0.000701	0.015534	395080	0.012745	327583	0.010567	0.610323	0	62.112168	58826968	0	0	58826968	58534382	59150374	8931706474	59150374
